date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:48:28	2614/2614	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2000:48:27%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fproduct%2Fduplexpack-en%2F&format=xml	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed1326	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:28	234130/234130	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2000:48:27%20GMT	https://www.papeleradelsur.com.ar/product/duplexpack/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/product/duplexpack/index.html	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:27%20GMT	https://www.papeleradelsur.com.ar/?p=380	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/index0dc6.html	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:27%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:28%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:28	433/433	---M-Z	200	added ('OK')	image/svg+xml	etag:%221b1-63613d63-1627c3;gz%22	https://www.papeleradelsur.com.ar/assets/themes/papeleradelsur/img/producto/middle-semi-circulo.svg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/themes/papeleradelsur/img/producto/middle-semi-circulo.svg	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:29	89144/89144	---M--	200	added ('OK')	image/png	etag:%2215c38-63613cf5-141fe7;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/producto-s2-1.png	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/producto-s2-1.png	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:29	312364/312364	---M--	200	added ('OK')	application/pdf	etag:%224c42c-63613d13-1420cb;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/DuplexPack-Ingles.pdf	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/DuplexPack-Ingles.pdf	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:29	64482/64482	---M--	200	added ('OK')	image/png	etag:%22fbe2-63613cf4-141fe4;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/producto-s2-c.png	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/producto-s2-c.png	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:29	82903/82903	---M--	200	added ('OK')	image/png	etag:%22143d7-63613d05-14204d;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/producto-s2-b.png	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/producto-s2-b.png	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:29	67114/67114	---M--	200	added ('OK')	image/png	etag:%221062a-63613cfb-142026;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/producto-s2-d.png	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/producto-s2-d.png	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:29	2609/2609	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a31-63613d65-1627dc;gz%22	https://www.papeleradelsur.com.ar/assets/themes/papeleradelsur/img/trama/bg-producto-s3.svg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/themes/papeleradelsur/img/trama/bg-producto-s3.svg	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:30	3819/3819	---M--	200	added ('OK')	image/png	etag:%22eeb-63613d65-1627e7;;;%22	https://www.papeleradelsur.com.ar/assets/themes/papeleradelsur/img/trama/trama-mob-new.png	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/themes/papeleradelsur/img/trama/trama-mob-new.png	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:30%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/duplexpack-en/)
19:48:31	6261/6261	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:48:30%20GMT	https://www.papeleradelsur.com.ar/wp-json/wp/v2/product/1733	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/wp/v2/product/1733.json	(from https://www.papeleradelsur.com.ar/en/product/triplexpack-en/)
19:48:31	232095/232095	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2000:48:30%20GMT	https://www.papeleradelsur.com.ar/product/triplexpack/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/product/triplexpack/index.html	(from https://www.papeleradelsur.com.ar/en/product/triplexpack-en/)
19:48:31	2541/2541	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:48:31%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fproduct%2Ftriplexpack-en%2F	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embeda593.json	(from https://www.papeleradelsur.com.ar/en/product/triplexpack-en/)
19:48:31	2633/2633	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2000:48:31%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fproduct%2Ftriplexpack-en%2F&format=xml	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embedd6b1	(from https://www.papeleradelsur.com.ar/en/product/triplexpack-en/)
19:48:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:31%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/triplexpack-en/)
19:48:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:31%20GMT	https://www.papeleradelsur.com.ar/?p=1733	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/indexf94f.html	(from https://www.papeleradelsur.com.ar/en/product/triplexpack-en/)
19:48:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:31%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/triplexpack-en/)
19:48:32	309400/309400	---M--	200	added ('OK')	application/pdf	etag:%224b898-63613cf2-141fcf;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/TriplexPack-Ingles.pdf	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/TriplexPack-Ingles.pdf	(from https://www.papeleradelsur.com.ar/en/product/triplexpack-en/)
19:48:32	35852/35852	---M--	200	added ('OK')	image/jpeg	etag:%228c0c-63613cff-14203b;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/1.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/1.jpg	(from https://www.papeleradelsur.com.ar/en/product/triplexpack-en/)
19:48:32	21888/21888	---M--	200	added ('OK')	image/jpeg	etag:%225580-63613d11-1420b7;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/2-1.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/2-1.jpg	(from https://www.papeleradelsur.com.ar/en/product/triplexpack-en/)
19:48:33	44275/44275	---M--	200	added ('OK')	image/jpeg	etag:%22acf3-63613d13-1420ce;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/3-1.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/3-1.jpg	(from https://www.papeleradelsur.com.ar/en/product/triplexpack-en/)
19:48:33	28234/28234	---M--	200	added ('OK')	image/jpeg	etag:%226e4a-63613d0c-14206f;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/4-1.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/4-1.jpg	(from https://www.papeleradelsur.com.ar/en/product/triplexpack-en/)
19:48:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:33%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/triplexpack-en/)
19:48:34	6208/6208	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:48:34%20GMT	https://www.papeleradelsur.com.ar/wp-json/wp/v2/product/1776	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/wp/v2/product/1776.json	(from https://www.papeleradelsur.com.ar/en/product/terraprint-en/)
19:48:34	2522/2522	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:48:34%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fproduct%2Fterraprint-en%2F	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed912d.json	(from https://www.papeleradelsur.com.ar/en/product/terraprint-en/)
19:48:34	232358/232358	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2000:48:34%20GMT	https://www.papeleradelsur.com.ar/product/terraprint/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/product/terraprint/index.html	(from https://www.papeleradelsur.com.ar/en/product/terraprint-en/)
19:48:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:34%20GMT	https://www.papeleradelsur.com.ar/?p=1776	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/index7e0f.html	(from https://www.papeleradelsur.com.ar/en/product/terraprint-en/)
19:48:35	2612/2612	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2000:48:34%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fproduct%2Fterraprint-en%2F&format=xml	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed768a	(from https://www.papeleradelsur.com.ar/en/product/terraprint-en/)
19:48:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:34%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/terraprint-en/)
19:48:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:35%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/terraprint-en/)
19:48:36	29737/29737	---M--	200	added ('OK')	image/jpeg	etag:%227429-63613cff-142040;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/1-1.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/1-1.jpg	(from https://www.papeleradelsur.com.ar/en/product/terraprint-en/)
19:48:36	308999/308999	---M--	200	added ('OK')	application/pdf	etag:%224b707-63613d0d-14207b;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/TerraPrint-Ingles.pdf	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/TerraPrint-Ingles.pdf	(from https://www.papeleradelsur.com.ar/en/product/terraprint-en/)
19:48:36	48764/48764	---M--	200	added ('OK')	image/jpeg	etag:%22be7c-63613d11-1420b1;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/2-2.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/2-2.jpg	(from https://www.papeleradelsur.com.ar/en/product/terraprint-en/)
19:48:36	33693/33693	---M--	200	added ('OK')	image/jpeg	etag:%22839d-63613d0d-14207e;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/4-2.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/4-2.jpg	(from https://www.papeleradelsur.com.ar/en/product/terraprint-en/)
19:48:36	28251/28251	---M--	200	added ('OK')	image/jpeg	etag:%226e5b-63613cf5-141fee;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/3-2.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/3-2.jpg	(from https://www.papeleradelsur.com.ar/en/product/terraprint-en/)
19:48:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:36%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/terraprint-en/)
19:48:37	6212/6212	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:48:37%20GMT	https://www.papeleradelsur.com.ar/wp-json/wp/v2/product/1779	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/wp/v2/product/1779.json	(from https://www.papeleradelsur.com.ar/en/product/whitekraft-en/)
19:48:37	2524/2524	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:48:37%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fproduct%2Fwhitekraft-en%2F	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embeddc4c.json	(from https://www.papeleradelsur.com.ar/en/product/whitekraft-en/)
19:48:38	229977/229977	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2000:48:37%20GMT	https://www.papeleradelsur.com.ar/product/whitekraft/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/product/whitekraft/index.html	(from https://www.papeleradelsur.com.ar/en/product/whitekraft-en/)
19:48:38	2614/2614	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2000:48:37%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fproduct%2Fwhitekraft-en%2F&format=xml	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed953a	(from https://www.papeleradelsur.com.ar/en/product/whitekraft-en/)
19:48:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:37%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/whitekraft-en/)
19:48:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:38%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/whitekraft-en/)
19:48:39	302535/302535	---M--	200	added ('OK')	application/pdf	etag:%2249dc7-63613cf5-141feb;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/WhiteKraft-Ingles.pdf	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/WhiteKraft-Ingles.pdf	(from https://www.papeleradelsur.com.ar/en/product/whitekraft-en/)
19:48:39	38743/38743	---M--	200	added ('OK')	image/jpeg	etag:%229757-63613d0d-142076;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/1-2.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/1-2.jpg	(from https://www.papeleradelsur.com.ar/en/product/whitekraft-en/)
19:48:39	44158/44158	---M--	200	added ('OK')	image/jpeg	etag:%22ac7e-63613d0d-142078;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/2-3.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/2-3.jpg	(from https://www.papeleradelsur.com.ar/en/product/whitekraft-en/)
19:48:39	44077/44077	---M--	200	added ('OK')	image/jpeg	etag:%22ac2d-63613d10-1420a2;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/3-3.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/3-3.jpg	(from https://www.papeleradelsur.com.ar/en/product/whitekraft-en/)
19:48:39	40227/40227	---M--	200	added ('OK')	image/jpeg	etag:%229d23-63613cef-141fae;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/4-3.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/4-3.jpg	(from https://www.papeleradelsur.com.ar/en/product/whitekraft-en/)
19:48:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:39%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/whitekraft-en/)
19:48:40	6154/6154	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:48:40%20GMT	https://www.papeleradelsur.com.ar/wp-json/wp/v2/product/1782	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/wp/v2/product/1782.json	(from https://www.papeleradelsur.com.ar/en/product/linerind-en/)
19:48:40	2510/2510	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:48:40%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fproduct%2Flinerind-en%2F	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed8d20.json	(from https://www.papeleradelsur.com.ar/en/product/linerind-en/)
19:48:40	232503/232503	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2000:48:40%20GMT	https://www.papeleradelsur.com.ar/product/linerind/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/product/linerind/index.html	(from https://www.papeleradelsur.com.ar/en/product/linerind-en/)
19:48:40	2600/2600	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2000:48:40%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fproduct%2Flinerind-en%2F&format=xml	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed99c3	(from https://www.papeleradelsur.com.ar/en/product/linerind-en/)
19:48:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:40%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/linerind-en/)
19:48:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:40%20GMT	https://www.papeleradelsur.com.ar/?p=1782	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/indexc73b.html	(from https://www.papeleradelsur.com.ar/en/product/linerind-en/)
19:48:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:41%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/linerind-en/)
19:48:41	304498/304498	---M--	200	added ('OK')	application/pdf	etag:%224a572-63613cf2-141fd0;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/LinerInd-Ingles.pdf	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/LinerInd-Ingles.pdf	(from https://www.papeleradelsur.com.ar/en/product/linerind-en/)
19:48:41	24495/24495	---M--	200	added ('OK')	image/jpeg	etag:%225faf-63613d14-1420d7;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/Placement-Area.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/Placement-Area.jpg	(from https://www.papeleradelsur.com.ar/en/product/linerind-en/)
19:48:42	29023/29023	---M--	200	added ('OK')	image/jpeg	etag:%22715f-63613d0f-14208f;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/2.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/2.jpg	(from https://www.papeleradelsur.com.ar/en/product/linerind-en/)
19:48:42	28759/28759	---M--	200	added ('OK')	image/jpeg	etag:%227057-63613d0d-142077;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/3.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/3.jpg	(from https://www.papeleradelsur.com.ar/en/product/linerind-en/)
19:48:42	30345/30345	---M--	200	added ('OK')	image/jpeg	etag:%227689-63613cfa-14201a;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/4.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/4.jpg	(from https://www.papeleradelsur.com.ar/en/product/linerind-en/)
19:48:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:42%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/product/linerind-en/)
19:48:42	6903/6903	---M-Z	200	added ('OK')	text/css	etag:%221af7-63613cee-141fa3;gz%22	https://www.papeleradelsur.com.ar/assets/themes/papeleradelsur/css/innovacion-servicios.css	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/themes/papeleradelsur/css/innovacion-servicios.css	(from https://www.papeleradelsur.com.ar/en/services/innovation-and-development/)
19:48:43	94493/94493	---M--	200	added ('OK')	image/jpeg	etag:%221711d-63613cf8-142005;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/bg-servicios-s1.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/bg-servicios-s1.jpg	(from https://www.papeleradelsur.com.ar/en/services/innovation-and-development/)
19:48:43	113125/113125	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2000:48:43%20GMT	https://www.papeleradelsur.com.ar/servicios/innovacion-y-desarrollo/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/servicios/innovacion-y-desarrollo/index.html	(from https://www.papeleradelsur.com.ar/en/services/innovation-and-development/)
19:48:43	7683/7683	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:48:43%20GMT	https://www.papeleradelsur.com.ar/wp-json/wp/v2/pages/1850	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/wp/v2/pages/1850.json	(from https://www.papeleradelsur.com.ar/en/services/innovation-and-development/)
19:48:44	2655/2655	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:48:43%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fservices%2Finnovation-and-development%2F	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed08d4.json	(from https://www.papeleradelsur.com.ar/en/services/innovation-and-development/)
19:48:44	2755/2755	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2000:48:43%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fservices%2Finnovation-and-development%2F&format=xml	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embedcbbf	(from https://www.papeleradelsur.com.ar/en/services/innovation-and-development/)
19:48:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:43%20GMT	https://www.papeleradelsur.com.ar/?p=1850	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/indexe7a1.html	(from https://www.papeleradelsur.com.ar/en/services/innovation-and-development/)
19:48:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:44%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/services/innovation-and-development/)
19:48:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:48:44%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/services/innovation-and-development/)
19:48:45	759/759	---M-Z	200	added ('OK')	image/svg+xml	etag:%222f7-63613d67-1627ff;gz%22	https://www.papeleradelsur.com.ar/assets/themes/papeleradelsur/img/servicios/leaf-s2-m.svg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/themes/papeleradelsur/img/servicios/leaf-s2-m.svg	(from https://www.papeleradelsur.com.ar/en/services/innovation-and-development/)
19:48:45	13981/13981	---M--	200	added ('OK')	image/jpeg	etag:%22369d-63613d16-1420eb;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/11/0V9A9031-300x200.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/11/0V9A9031-300x200.jpg	(from https://www.papeleradelsur.com.ar/en/services/innovation-and-development/)
